Lon,Lat,RP50,RP100,Dur_hist,Dur_RP50,Dur_RP100,ST_A_perc,ST_B_perc,ST_C_perc,ST_D_perc
-5.4732,35.9164,1.04275945487743,1.07617178067665,7.32586666666667,7.55179419053223,7.55821233282739,0,17.3333333333333,82.6666666666667,0
-5.5881,36.0077,1.15428109922599,1.18821200591553,6.86083333333333,7.04701690626537,7.07956323821012,0,65.7894736842105,34.2105263157895,0
-5.4858,35.9135,0.819971126425966,0.853359418459635,14.8406798245614,16.5283246850187,16.5588900963904,0,0,88.1578947368421,11.8421052631579
-5.4789,35.9129,1.04654917499195,1.08203039076068,7.35337777777778,7.64414059586509,7.6574409332325,0,17.3333333333333,82.6666666666667,0
-5.5939,36.0026,1.16748615204607,1.20164331574829,6.86235555555556,7.01996032706495,7.04822576733758,0,58.6666666666667,41.3333333333333,0
-5.4908,35.9074,0.802637173677708,0.834530696697699,15.4445777777778,20.1299066811272,20.8958003703986,0,0,89.3333333333333,10.6666666666667
-5.5992,36.0033,1.16617894036396,1.20018359686829,6.85653333333333,7.09281377984613,7.12805970848912,0,57.3333333333333,42.6666666666667,0
-5.6043,36.0014,1.1583981105523,1.1900804784937,6.87299145299145,7.02328951212493,7.04723467261278,0,56.4102564102564,43.5897435897436,0
-5.4965,35.9019,0.820721126984512,0.85493063002689,14.8296666666667,16.3447386360894,16.4228581128981,0,0,89.3333333333333,10.6666666666667
-5.61,36.0003,1.16146148180401,1.19338197630127,6.91955555555555,6.91053493227401,6.91053493227401,0,50.6666666666667,49.3333333333333,0
-5.5041,35.8967,1.09980541948456,1.13341715927051,6.91762222222222,6.97079537373178,6.95041874121354,0,38.6666666666667,61.3333333333333,0
-5.6133,36.007,1.16798253525354,1.20227584358448,6.82668859649123,6.95399208076927,6.98570507544791,0,57.8947368421053,42.1052631578947,0
-5.6149,36.0029,1.15733593668034,1.18836620041816,6.84664444444444,7.05559503044478,7.0979728328638,0,54.6666666666667,45.3333333333333,0
-5.5123,35.8912,1.10757108445829,1.1429087506835,6.95202222222222,7.11829074515712,7.11966216612042,0,36,64,0
-5.6195,36.0065,1.23534156925827,1.26964162586414,6.71662393162393,6.87657869547921,6.90721004684699,0,70.5128205128205,29.4871794871795,0
-5.6224,36.0108,1.23231629460203,1.26768808851038,6.70041666666667,6.93461453935083,6.98294020961711,0,71.0526315789474,28.9473684210526,0
-5.5196,35.8853,1.0904736185773,1.12341933694452,6.95435555555556,7.17812357925711,7.18065168726114,0,38.6666666666667,61.3333333333333,0
-5.6259,36.0147,1.24482261281464,1.28280530430152,6.73617777777778,7.13453710413809,7.2103687853179,0,72,28,0
-5.5274,35.8807,1.10565910742781,1.13981302071108,6.97073333333333,7.24182428913793,7.24903590225493,0,38.6666666666667,61.3333333333333,0
-5.5381,35.8802,1.0811156314177,1.11123149779397,6.93219298245614,7.26410891780385,7.29136272801134,0,39.4736842105263,60.5263157894737,0
-5.6302,36.0179,1.23747887740025,1.27524228846205,6.77513333333333,7.04115437087764,7.1004618100112,0,72,28,0
-5.5442,35.8742,1.10113355015503,1.13404682110122,6.9676,7.23580801308065,7.25713151489702,0,37.3333333333333,62.6666666666667,0
-5.635,36.0214,1.23761779804605,1.27562771817974,6.75585526315789,7.09924682516038,7.16899644820989,0,73.6842105263158,26.3157894736842,0
-5.5521,35.8682,1.1769164921731,1.21014934083258,6.84399122807017,6.9938876380244,7.01824614015253,0,53.9473684210526,46.0526315789474,0
-5.6398,36.0262,1.23594584175095,1.27312982544456,6.76333333333333,7.04309402093507,7.10307024951992,0,72.7272727272727,27.2727272727273,0
-5.5489,35.8595,1.10366370348528,1.13696686032219,7.03191111111111,7.63197338282589,7.70167438070272,0,33.3333333333333,66.6666666666667,0
-5.5558,35.8555,1.1765052325265,1.21059989944128,6.89513333333333,7.14719350709317,7.20505011043494,0,53.3333333333333,46.6666666666667,0
-5.6463,36.0245,1.22468432171414,1.25870568168726,6.7466,7.0225849054994,7.07941892911579,0,72,28,0
-5.652,36.0288,1.30446291721489,1.34075817965139,6.62666666666667,6.9012125819246,6.95046865487126,0,82.8947368421053,17.1052631578947,0
-5.5663,35.8518,1.16326930135588,1.19702960280358,6.889,6.9565203738436,6.96045487244074,0,57.3333333333333,42.6666666666667,0
-5.6593,36.0324,1.30671436140831,1.34208776635255,6.59466666666667,6.85309546795654,6.89831500337941,0,84,16,0
-5.5773,35.85,1.16823853662581,1.20293008903859,6.96533333333333,7.02198308222001,7.02235251734037,0,57.3333333333333,42.6666666666667,0
-5.5718,35.8506,1.16161051247379,1.19483088368733,6.88704444444444,7.08057689731752,7.10216997416227,0,61.3333333333333,38.6666666666667,0
-5.6656,36.0286,1.32206957075655,1.36039893195792,6.63368888888889,6.90703199298841,6.95807178165832,0,80,20,0
-5.582,35.8451,1.17504689841708,1.21174423508933,6.97521929824561,7.0670023950127,7.07895782071829,0,61.8421052631579,38.1578947368421,0
-5.6731,36.0318,1.32151082011663,1.35815881414862,6.63296052631579,6.81125407991243,6.84143916154421,0,78.9473684210526,21.0526315789474,0
-5.5936,35.8419,1.21398251213312,1.24954374553683,6.87368888888889,7.02855837994761,7.07027417400896,0,73.3333333333333,26.6666666666667,0
-5.6836,36.0423,1.3943560392618,1.42863215926651,6.56113333333333,6.8432261363906,6.89282619460404,0,88,12,0
